retrieved_at,source_batch,source_name,source_url,source_type,record_type,name,role_title,institution,department_or_group,country,summary_text,keyword_hits,homepage_url,orcid_url,scholar_url,metric_h_index,metric_source,citation_count,honors,raw_text,extraction_method,notes,evidence_items,evidence_summary,birth_year,age,age_as_of,age_evidence
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nature Methods (2022),https://openalex.org/W4205496949,publication_source,person,Dana Pe’er,,Memorial Sloan Kettering Cancer Center,,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""CellRank for directed single-cell fate mapping"" (Nature Methods, 2022; 774 OpenAlex citations).",single-cell biology; spatial transcriptomics; genomics; biomedical atlas; computational biology,,https://orcid.org/0000-0002-9259-8817,https://scholar.google.com/scholar?q=%22Dana+Pe%E2%80%99er%22+%22Memorial+Sloan+Kettering+Cancer+Center%22+single+cell+spatial+transcriptomics,86,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",52243,,CellRank for directed single-cell fate mapping | Nature Methods | 2022 | OpenAlex citations: 774 | Work URL: https://openalex.org/W4205496949,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Methods; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""CellRank for directed single-cell fate mapping"" (Nature Methods, 2022; 774 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Methods, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nature Medicine (2023),https://openalex.org/W4379879135,publication_source,person,Malte D. Luecken,,Helmholtz Zentrum München,,Germany,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""An integrated cell atlas of the lung in health and disease"" (Nature Medicine, 2023; 754 OpenAlex citations).",cell atlas; spatial transcriptomics; single-cell biology; computational biology; biomedical atlas,,https://orcid.org/0000-0001-7464-7921,https://scholar.google.com/scholar?q=%22Malte+D.+Luecken%22+%22Helmholtz+Zentrum+M%C3%BCnchen%22+single+cell+spatial+transcriptomics,26,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",7717,,An integrated cell atlas of the lung in health and disease | Nature Medicine | 2023 | OpenAlex citations: 754 | Work URL: https://openalex.org/W4379879135,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Medicine; OpenAlex topic: Single-cell and spatial transcriptomics; cell atlas,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""An integrated cell atlas of the lung in health and disease"" (Nature Medicine, 2023; 754 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Medicine, OpenAlex topic: Single-cell and spatial transcriptomics, cell atlas.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nucleic Acids Research (2021),https://openalex.org/W3127422037,publication_source,person,Holger Heyn,,Universitat Pompeu Fabra,,Spain,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""SPOTlight: seeded NMF regression to deconvolute spatial transcriptomics spots with single-cell transcriptomes"" (Nucleic Acids Research, 2021; 753 OpenAlex citations).",spatial transcriptomics; single-cell biology; genomics; biomedical atlas,,https://orcid.org/0000-0002-3276-1889,https://scholar.google.com/scholar?q=%22Holger+Heyn%22+%22Universitat+Pompeu+Fabra%22+single+cell+spatial+transcriptomics,68,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",22027,,SPOTlight: seeded NMF regression to deconvolute spatial transcriptomics spots with single-cell transcriptomes | Nucleic Acids Research | 2021 | OpenAlex citations: 753 | Work URL: https://openalex.org/W3127422037,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nucleic Acids Research; OpenAlex topic: Single-cell and spatial transcriptomics; spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""SPOTlight: seeded NMF regression to deconvolute spatial transcriptomics spots with single-cell transcriptomes"" (Nucleic Acids Research, 2021; 753 OpenAlex citations). Evidence filters are concrete source/topic labels: Nucleic Acids Research, OpenAlex topic: Single-cell and spatial transcriptomics, spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nature Communications (2023),https://openalex.org/W4389938094,publication_source,person,Seayar Mohabbat,,10X Genomics (United States),,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""High resolution mapping of the tumor microenvironment using integrated single-cell, spatial and in situ analysis"" (Nature Communications, 2023; 719 OpenAlex citations).",spatial transcriptomics; single-cell biology; computational biology; biomedical atlas,,https://orcid.org/0000-0001-9623-5477,https://scholar.google.com/scholar?q=%22Seayar+Mohabbat%22+%2210X+Genomics+%28United+States%29%22+single+cell+spatial+transcriptomics,5,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",1096,,"High resolution mapping of the tumor microenvironment using integrated single-cell, spatial and in situ analysis | Nature Communications | 2023 | OpenAlex citations: 719 | Work URL: https://openalex.org/W4389938094",OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Communications; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""High resolution mapping of the tumor microenvironment using integrated single-cell, spatial and in situ analysis"" (Nature Communications, 2023; 719 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Communications, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nature Methods (2023),https://openalex.org/W4384198561,publication_source,person,Stein Aerts,,Center for Human Genetics,,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""SCENIC+: single-cell multiomic inference of enhancers and gene regulatory networks"" (Nature Methods, 2023; 680 OpenAlex citations).",single-cell biology; single-cell multiomics; genomics; spatial transcriptomics; biomedical atlas,,https://orcid.org/0000-0002-8006-0315,https://scholar.google.com/scholar?q=%22Stein+Aerts%22+%22Center+for+Human+Genetics%22+single+cell+spatial+transcriptomics,64,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",28193,,SCENIC+: single-cell multiomic inference of enhancers and gene regulatory networks | Nature Methods | 2023 | OpenAlex citations: 680 | Work URL: https://openalex.org/W4384198561,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Methods; OpenAlex topic: Single-cell and spatial transcriptomics; single-cell multiomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""SCENIC+: single-cell multiomic inference of enhancers and gene regulatory networks"" (Nature Methods, 2023; 680 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Methods, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell multiomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nature (2022),https://openalex.org/W4290989128,publication_source,person,Rafael Kramann,,Erasmus MC,,Netherlands,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Spatial multi-omic map of human myocardial infarction"" (Nature, 2022; 675 OpenAlex citations).",spatial transcriptomics; single-cell multiomics; single-cell biology; biomedical atlas,,https://orcid.org/0000-0003-4048-6351,https://scholar.google.com/scholar?q=%22Rafael+Kramann%22+%22Erasmus+MC%22+single+cell+spatial+transcriptomics,64,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",15274,,Spatial multi-omic map of human myocardial infarction | Nature | 2022 | OpenAlex citations: 675 | Work URL: https://openalex.org/W4290989128,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature; OpenAlex topic: Single-cell and spatial transcriptomics; single-cell multiomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Spatial multi-omic map of human myocardial infarction"" (Nature, 2022; 675 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell multiomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nature Communications (2022),https://openalex.org/W4226192560,publication_source,person,Shihua Zhang,,Kunming Institute of Zoology,,China,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Deciphering spatial domains from spatially resolved transcriptomics with an adaptive graph attention auto-encoder"" (Nature Communications, 2022; 674 OpenAlex citations).",spatial transcriptomics; single-cell biology; genomics; biomedical atlas; single-cell multiomics,,https://orcid.org/0000-0003-0192-7118,https://scholar.google.com/scholar?q=%22Shihua+Zhang%22+%22Kunming+Institute+of+Zoology%22+single+cell+spatial+transcriptomics,47,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",9516,,Deciphering spatial domains from spatially resolved transcriptomics with an adaptive graph attention auto-encoder | Nature Communications | 2022 | OpenAlex citations: 674 | Work URL: https://openalex.org/W4226192560,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Communications; OpenAlex topic: Single-cell and spatial transcriptomics; spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Deciphering spatial domains from spatially resolved transcriptomics with an adaptive graph attention auto-encoder"" (Nature Communications, 2022; 674 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Communications, OpenAlex topic: Single-cell and spatial transcriptomics, spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nature Neuroscience (2021),https://openalex.org/W3150063851,publication_source,person,Kiavash Movahedi,,Vrije Universiteit Brussel,,Belgium,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Single-cell profiling of myeloid cells in glioblastoma across species and disease stage reveals macrophage competition and specialization"" (Nature Neuroscience, 2021; 672 OpenAlex citations).",single-cell biology; biomedical atlas; genomics,,https://orcid.org/0000-0002-0826-4399,https://scholar.google.com/scholar?q=%22Kiavash+Movahedi%22+%22Vrije+Universiteit+Brussel%22+single+cell+spatial+transcriptomics,36,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",8912,,Single-cell profiling of myeloid cells in glioblastoma across species and disease stage reveals macrophage competition and specialization | Nature Neuroscience | 2021 | OpenAlex citations: 672 | Work URL: https://openalex.org/W3150063851,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Neuroscience; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell profiling of myeloid cells in glioblastoma across species and disease stage reveals macrophage competition and specialization"" (Nature Neuroscience, 2021; 672 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Neuroscience, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Genome biology (2022),https://openalex.org/W4225343266,publication_source,person,Saket Choudhary,,New York Genome Center,,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Comparison and evaluation of statistical error models for scRNA-seq"" (Genome biology, 2022; 660 OpenAlex citations).",biomedical atlas; genomics; spatial transcriptomics; single-cell biology,,https://orcid.org/0000-0001-5202-7633,https://scholar.google.com/scholar?q=%22Saket+Choudhary%22+%22New+York+Genome+Center%22+single+cell+spatial+transcriptomics,16,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",6503,,Comparison and evaluation of statistical error models for scRNA-seq | Genome biology | 2022 | OpenAlex citations: 660 | Work URL: https://openalex.org/W4225343266,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Genome biology; OpenAlex topic: Single-cell and spatial transcriptomics; single-cell RNA sequencing,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Comparison and evaluation of statistical error models for scRNA-seq"" (Genome biology, 2022; 660 OpenAlex citations). Evidence filters are concrete source/topic labels: Genome biology, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell RNA sequencing.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Science (2022),https://openalex.org/W4223893712,publication_source,person,Joseph E. Powell,,Garvan Institute of Medical Research,,Australia,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Single-cell eQTL mapping identifies cell type–specific genetic control of autoimmune disease"" (Science, 2022; 652 OpenAlex citations).",single-cell biology; genomics; biomedical atlas; spatial transcriptomics,,https://orcid.org/0000-0002-5070-4124,https://scholar.google.com/scholar?q=%22Joseph+E.+Powell%22+%22Garvan+Institute+of+Medical+Research%22+single+cell+spatial+transcriptomics,64,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",30963,,Single-cell eQTL mapping identifies cell type–specific genetic control of autoimmune disease | Science | 2022 | OpenAlex citations: 652 | Work URL: https://openalex.org/W4223893712,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Science; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell eQTL mapping identifies cell type–specific genetic control of autoimmune disease"" (Science, 2022; 652 OpenAlex citations). Evidence filters are concrete source/topic labels: Science, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Immunity (2021),https://openalex.org/W3187504732,publication_source,person,Florent Ginhoux,,"Agency for Science, Technology and Research",,Singapore,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Cross-tissue single-cell landscape of human monocytes and macrophages in health and disease"" (Immunity, 2021; 648 OpenAlex citations).",single-cell biology; biomedical atlas; genomics,,https://orcid.org/0000-0002-2857-7755,https://scholar.google.com/scholar?q=%22Florent+Ginhoux%22+%22Agency+for+Science%2C+Technology+and+Research%22+single+cell+spatial+transcriptomics,138,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",94424,,Cross-tissue single-cell landscape of human monocytes and macrophages in health and disease | Immunity | 2021 | OpenAlex citations: 648 | Work URL: https://openalex.org/W3187504732,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Immunity; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Cross-tissue single-cell landscape of human monocytes and macrophages in health and disease"" (Immunity, 2021; 648 OpenAlex citations). Evidence filters are concrete source/topic labels: Immunity, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Cancer Cell (2022),https://openalex.org/W4282579661,publication_source,person,Dieter Henrik Heiland,,University of Freiburg,,Germany,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Spatially resolved multi-omics deciphers bidirectional tumor-host interdependence in glioblastoma"" (Cancer Cell, 2022; 645 OpenAlex citations).",spatial transcriptomics; single-cell multiomics; biomedical atlas; single-cell biology; genomics,,https://orcid.org/0000-0002-9258-3033,https://scholar.google.com/scholar?q=%22Dieter+Henrik+Heiland%22+%22University+of+Freiburg%22+single+cell+spatial+transcriptomics,41,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",9640,,Spatially resolved multi-omics deciphers bidirectional tumor-host interdependence in glioblastoma | Cancer Cell | 2022 | OpenAlex citations: 645 | Work URL: https://openalex.org/W4282579661,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Cancer Cell; OpenAlex topic: Single-cell and spatial transcriptomics; spatial transcriptomics; single-cell multiomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Spatially resolved multi-omics deciphers bidirectional tumor-host interdependence in glioblastoma"" (Cancer Cell, 2022; 645 OpenAlex citations). Evidence filters are concrete source/topic labels: Cancer Cell, OpenAlex topic: Single-cell and spatial transcriptomics, spatial transcriptomics, single-cell multiomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nature Biotechnology (2021),https://openalex.org/W3196650609,publication_source,person,Alexander V. Misharin,,Northwestern University,,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Mapping single-cell data to reference atlases by transfer learning"" (Nature Biotechnology, 2021; 626 OpenAlex citations).",single-cell biology; cell atlas; biomedical atlas; spatial transcriptomics,,https://orcid.org/0000-0003-2879-3789,https://scholar.google.com/scholar?q=%22Alexander+V.+Misharin%22+%22Northwestern+University%22+single+cell+spatial+transcriptomics,49,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",18027,,Mapping single-cell data to reference atlases by transfer learning | Nature Biotechnology | 2021 | OpenAlex citations: 626 | Work URL: https://openalex.org/W3196650609,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Biotechnology; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Mapping single-cell data to reference atlases by transfer learning"" (Nature Biotechnology, 2021; 626 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Biotechnology, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nature Cancer (2022),https://openalex.org/W4224470052,publication_source,person,Charles G. Danko,,Cornell University,,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Cell type and gene expression deconvolution with BayesPrism enables Bayesian integrative analysis across bulk and single-cell RNA sequencing in oncology"" (Nature Cancer, 2022; 623 OpenAlex citations).",single-cell biology; genomics; computational biology; single-cell multiomics; biomedical atlas,,https://orcid.org/0000-0002-1999-7125,https://scholar.google.com/scholar?q=%22Charles+G.+Danko%22+%22Cornell+University%22+single+cell+spatial+transcriptomics,38,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",8329,,Cell type and gene expression deconvolution with BayesPrism enables Bayesian integrative analysis across bulk and single-cell RNA sequencing in oncology | Nature Cancer | 2022 | OpenAlex citations: 623 | Work URL: https://openalex.org/W4224470052,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Cancer; OpenAlex topic: Single-cell and spatial transcriptomics; single-cell RNA sequencing,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Cell type and gene expression deconvolution with BayesPrism enables Bayesian integrative analysis across bulk and single-cell RNA sequencing in oncology"" (Nature Cancer, 2022; 623 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Cancer, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell RNA sequencing.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nucleic Acids Research (2022),https://openalex.org/W4307969384,publication_source,person,Chenfei Wang,,Tongji University,,China,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""TISCH2: expanded datasets and new tools for single-cell transcriptome analyses of the tumor microenvironment"" (Nucleic Acids Research, 2022; 619 OpenAlex citations).",single-cell biology; biomedical atlas; spatial transcriptomics,,https://orcid.org/0000-0001-7573-3768,https://scholar.google.com/scholar?q=%22Chenfei+Wang%22+%22Tongji+University%22+single+cell+spatial+transcriptomics,43,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",11209,,TISCH2: expanded datasets and new tools for single-cell transcriptome analyses of the tumor microenvironment | Nucleic Acids Research | 2022 | OpenAlex citations: 619 | Work URL: https://openalex.org/W4307969384,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nucleic Acids Research; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""TISCH2: expanded datasets and new tools for single-cell transcriptome analyses of the tumor microenvironment"" (Nucleic Acids Research, 2022; 619 OpenAlex citations). Evidence filters are concrete source/topic labels: Nucleic Acids Research, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nature Methods (2021),https://openalex.org/W3129866267,publication_source,person,Nir Yosef,,"Ragon Institute of MGH, MIT and Harvard",,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Joint probabilistic modeling of single-cell multi-omic data with totalVI"" (Nature Methods, 2021; 602 OpenAlex citations).",single-cell biology; single-cell multiomics; spatial transcriptomics; biomedical atlas; genomics,,https://orcid.org/0000-0001-9004-1225,https://scholar.google.com/scholar?q=%22Nir+Yosef%22+%22Ragon+Institute+of+MGH%2C+MIT+and+Harvard%22+single+cell+spatial+transcriptomics,74,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",35159,,Joint probabilistic modeling of single-cell multi-omic data with totalVI | Nature Methods | 2021 | OpenAlex citations: 602 | Work URL: https://openalex.org/W3129866267,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Methods; OpenAlex topic: Single-cell and spatial transcriptomics; single-cell multiomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Joint probabilistic modeling of single-cell multi-omic data with totalVI"" (Nature Methods, 2021; 602 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Methods, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell multiomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nature Biotechnology (2022),https://openalex.org/W4225278475,publication_source,person,Ge Gao,,Peking University,,China,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Multi-omics single-cell data integration and regulatory inference with graph-linked embedding"" (Nature Biotechnology, 2022; 600 OpenAlex citations).",single-cell biology; single-cell multiomics; genomics; spatial transcriptomics,,https://orcid.org/0000-0001-6470-8815,https://scholar.google.com/scholar?q=%22Ge+Gao%22+%22Peking+University%22+single+cell+spatial+transcriptomics,49,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",34241,,Multi-omics single-cell data integration and regulatory inference with graph-linked embedding | Nature Biotechnology | 2022 | OpenAlex citations: 600 | Work URL: https://openalex.org/W4225278475,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Biotechnology; OpenAlex topic: Single-cell and spatial transcriptomics; single-cell multiomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Multi-omics single-cell data integration and regulatory inference with graph-linked embedding"" (Nature Biotechnology, 2022; 600 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Biotechnology, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell multiomics.",,,,
