retrieved_at,source_batch,source_name,source_url,all_source_urls,all_source_names,name,role_title,institution,department_or_group,country,summary_text,domain_tags,homepage_url,orcid_url,scholar_url,openalex_url,semantic_scholar_url,h_index,citation_count,metric_source,honors,target_venue_exact,target_venue_family,target_publication_evidence,relevance_status,relevance_reason,relevance_evidence,notes,evidence_items,evidence_summary,birth_year,age,age_as_of,age_evidence
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5100414892,https://openalex.org/A5100414892; https://openalex.org/W3119507732; https://doi.org/10.1186/s13059-020-02238-2,OpenAlex author profile: Lihua Zhang; OpenAlex work: scMC learns biological variation through the alignment of multiple single-cell genomics datasets; DOI landing page: scMC learns biological variation through the alignment of multiple single-cell genomics datasets,Lihua Zhang,,"University of California, Irvine",,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""scMC learns biological variation through the alignment of multiple single-cell genomics datasets"" (Genome biology, 2021; 864 OpenAlex citations).",single-cell biology; genomics; spatial transcriptomics; biomedical atlas; single-cell multiomics,,https://orcid.org/0000-0001-7841-5562,https://scholar.google.com/scholar?q=%22Lihua+Zhang%22+%22University+of+California%2C+Irvine%22+single+cell+spatial+transcriptomics,https://openalex.org/A5100414892,,9,9764,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""scMC learns biological variation through the alignment of multiple single-cell genomics datasets"" (Genome biology, 2021; 864 OpenAlex citations). Evidence filters are concrete source/topic labels: Genome biology, OpenAlex topic: Single-cell and spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Genome biology; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""scMC learns biological variation through the alignment of multiple single-cell genomics datasets"" (Genome biology, 2021; 864 OpenAlex citations). Evidence filters are concrete source/topic labels: Genome biology, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5066316755,https://openalex.org/A5066316755; https://openalex.org/W3153732845; https://doi.org/10.1038/s41591-021-01329-2,OpenAlex author profile: Muzlifah Haniffa; OpenAlex work: Single-cell multi-omics analysis of the immune response in COVID-19; DOI landing page: Single-cell multi-omics analysis of the immune response in COVID-19,Muzlifah Haniffa,,Newcastle College,,United Kingdom,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Single-cell multi-omics analysis of the immune response in COVID-19"" (Nature Medicine, 2021; 827 OpenAlex citations).",single-cell biology; single-cell multiomics; computational biology; biomedical atlas; spatial transcriptomics,,https://orcid.org/0000-0002-3927-2084,https://scholar.google.com/scholar?q=%22Muzlifah+Haniffa%22+%22Newcastle+College%22+single+cell+spatial+transcriptomics,https://openalex.org/A5066316755,,80,31582,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell multi-omics analysis of the immune response in COVID-19"" (Nature Medicine, 2021; 827 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Medicine, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell multiomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Medicine; OpenAlex topic: Single-cell and spatial transcriptomics; single-cell multiomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell multi-omics analysis of the immune response in COVID-19"" (Nature Medicine, 2021; 827 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Medicine, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell multiomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5084590772,https://openalex.org/A5084590772; https://openalex.org/W4385638791; https://doi.org/10.1038/s41592-023-01943-7,OpenAlex author profile: Mehrtash Babadi; OpenAlex work: Unsupervised removal of systematic background noise from droplet-based single-cell experiments using CellBender; DOI landing page: Unsupervised removal of systematic background noise from droplet-based single-cell experiments using CellBender,Mehrtash Babadi,,Broad Institute,,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Unsupervised removal of systematic background noise from droplet-based single-cell experiments using CellBender"" (Nature Methods, 2023; 809 OpenAlex citations).",single-cell biology; spatial transcriptomics; computational biology; genomics; biomedical atlas,,https://orcid.org/0000-0003-1829-8397,https://scholar.google.com/scholar?q=%22Mehrtash+Babadi%22+%22Broad+Institute%22+single+cell+spatial+transcriptomics,https://openalex.org/A5084590772,,23,5164,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Unsupervised removal of systematic background noise from droplet-based single-cell experiments using CellBender"" (Nature Methods, 2023; 809 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Methods, OpenAlex topic: Single-cell and spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Methods; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Unsupervised removal of systematic background noise from droplet-based single-cell experiments using CellBender"" (Nature Methods, 2023; 809 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Methods, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5024628268,https://openalex.org/A5024628268; https://openalex.org/W3189383967; https://doi.org/10.1038/s41467-021-22801-0,OpenAlex author profile: Caicun Zhou; OpenAlex work: Single-cell profiling of tumor heterogeneity and the microenvironment in advanced non-small cell lung cancer; DOI landing page: Single-cell profiling of tumor heterogeneity and the microenvironment in advanced non-small cell lung cancer,Caicun Zhou,,Tongji University,,China,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Single-cell profiling of tumor heterogeneity and the microenvironment in advanced non-small cell lung cancer"" (Nature Communications, 2021; 799 OpenAlex citations).",single-cell biology; genomics; biomedical atlas,,https://orcid.org/0000-0002-6958-0766,https://scholar.google.com/scholar?q=%22Caicun+Zhou%22+%22Tongji+University%22+single+cell+spatial+transcriptomics,https://openalex.org/A5024628268,,51,11818,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell profiling of tumor heterogeneity and the microenvironment in advanced non-small cell lung cancer"" (Nature Communications, 2021; 799 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Communications, OpenAlex topic: Single-cell and spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Communications; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell profiling of tumor heterogeneity and the microenvironment in advanced non-small cell lung cancer"" (Nature Communications, 2021; 799 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Communications, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5016681267,https://openalex.org/A5016681267; https://openalex.org/W4221065117; https://doi.org/10.1038/s41467-022-28803-w,OpenAlex author profile: Tero Aittokallio; OpenAlex work: Fully-automated and ultra-fast cell-type identification using specific marker combinations from single-cell transcriptomic data; DOI landing page: Fully-automated and ultra-fast cell-type identification using specific marker combinations from single-cell transcriptomic data,Tero Aittokallio,,Oslo University Hospital,,Norway,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Fully-automated and ultra-fast cell-type identification using specific marker combinations from single-cell transcriptomic data"" (Nature Communications, 2022; 783 OpenAlex citations).",single-cell biology; computational biology; genomics; biomedical atlas,,https://orcid.org/0000-0002-0886-9769,https://scholar.google.com/scholar?q=%22Tero+Aittokallio%22+%22Oslo+University+Hospital%22+single+cell+spatial+transcriptomics,https://openalex.org/A5016681267,,74,20554,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Fully-automated and ultra-fast cell-type identification using specific marker combinations from single-cell transcriptomic data"" (Nature Communications, 2022; 783 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Communications, OpenAlex topic: Single-cell and spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Communications; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Fully-automated and ultra-fast cell-type identification using specific marker combinations from single-cell transcriptomic data"" (Nature Communications, 2022; 783 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Communications, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5074451448,https://openalex.org/A5074451448; https://openalex.org/W4205496949; https://doi.org/10.1038/s41592-021-01346-6,OpenAlex author profile: Dana Pe’er; OpenAlex work: CellRank for directed single-cell fate mapping; DOI landing page: CellRank for directed single-cell fate mapping,Dana Pe’er,,Memorial Sloan Kettering Cancer Center,,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""CellRank for directed single-cell fate mapping"" (Nature Methods, 2022; 774 OpenAlex citations).",single-cell biology; spatial transcriptomics; genomics; biomedical atlas; computational biology,,https://orcid.org/0000-0002-9259-8817,https://scholar.google.com/scholar?q=%22Dana+Pe%E2%80%99er%22+%22Memorial+Sloan+Kettering+Cancer+Center%22+single+cell+spatial+transcriptomics,https://openalex.org/A5074451448,,86,52243,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""CellRank for directed single-cell fate mapping"" (Nature Methods, 2022; 774 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Methods, OpenAlex topic: Single-cell and spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Methods; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""CellRank for directed single-cell fate mapping"" (Nature Methods, 2022; 774 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Methods, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5053602492,https://openalex.org/A5053602492; https://openalex.org/W4379879135; https://doi.org/10.1038/s41591-023-02327-2,OpenAlex author profile: Malte D. Luecken; OpenAlex work: An integrated cell atlas of the lung in health and disease; DOI landing page: An integrated cell atlas of the lung in health and disease,Malte D. Luecken,,Helmholtz Zentrum München,,Germany,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""An integrated cell atlas of the lung in health and disease"" (Nature Medicine, 2023; 754 OpenAlex citations).",cell atlas; spatial transcriptomics; single-cell biology; computational biology; biomedical atlas,,https://orcid.org/0000-0001-7464-7921,https://scholar.google.com/scholar?q=%22Malte+D.+Luecken%22+%22Helmholtz+Zentrum+M%C3%BCnchen%22+single+cell+spatial+transcriptomics,https://openalex.org/A5053602492,,26,7717,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""An integrated cell atlas of the lung in health and disease"" (Nature Medicine, 2023; 754 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Medicine, OpenAlex topic: Single-cell and spatial transcriptomics, cell atlas.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Medicine; OpenAlex topic: Single-cell and spatial transcriptomics; cell atlas,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""An integrated cell atlas of the lung in health and disease"" (Nature Medicine, 2023; 754 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Medicine, OpenAlex topic: Single-cell and spatial transcriptomics, cell atlas.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5069693450,https://openalex.org/A5069693450; https://openalex.org/W3127422037; https://doi.org/10.1093/nar/gkab043,OpenAlex author profile: Holger Heyn; OpenAlex work: SPOTlight: seeded NMF regression to deconvolute spatial transcriptomics spots with single-cell transcriptomes; DOI landing page: SPOTlight: seeded NMF regression to deconvolute spatial transcriptomics spots with single-cell transcriptomes,Holger Heyn,,Universitat Pompeu Fabra,,Spain,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""SPOTlight: seeded NMF regression to deconvolute spatial transcriptomics spots with single-cell transcriptomes"" (Nucleic Acids Research, 2021; 753 OpenAlex citations).",spatial transcriptomics; single-cell biology; genomics; biomedical atlas,,https://orcid.org/0000-0002-3276-1889,https://scholar.google.com/scholar?q=%22Holger+Heyn%22+%22Universitat+Pompeu+Fabra%22+single+cell+spatial+transcriptomics,https://openalex.org/A5069693450,,68,22027,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""SPOTlight: seeded NMF regression to deconvolute spatial transcriptomics spots with single-cell transcriptomes"" (Nucleic Acids Research, 2021; 753 OpenAlex citations). Evidence filters are concrete source/topic labels: Nucleic Acids Research, OpenAlex topic: Single-cell and spatial transcriptomics, spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nucleic Acids Research; OpenAlex topic: Single-cell and spatial transcriptomics; spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""SPOTlight: seeded NMF regression to deconvolute spatial transcriptomics spots with single-cell transcriptomes"" (Nucleic Acids Research, 2021; 753 OpenAlex citations). Evidence filters are concrete source/topic labels: Nucleic Acids Research, OpenAlex topic: Single-cell and spatial transcriptomics, spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5049042986,https://openalex.org/A5049042986; https://openalex.org/W4389938094; https://doi.org/10.1038/s41467-023-43458-x,"OpenAlex author profile: Seayar Mohabbat; OpenAlex work: High resolution mapping of the tumor microenvironment using integrated single-cell, spatial and in situ analysis; DOI landing page: High resolution mapping of the tumor microenvironment using integrated single-cell, spatial and in situ analysis",Seayar Mohabbat,,10X Genomics (United States),,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""High resolution mapping of the tumor microenvironment using integrated single-cell, spatial and in situ analysis"" (Nature Communications, 2023; 719 OpenAlex citations).",spatial transcriptomics; single-cell biology; computational biology; biomedical atlas,,https://orcid.org/0000-0001-9623-5477,https://scholar.google.com/scholar?q=%22Seayar+Mohabbat%22+%2210X+Genomics+%28United+States%29%22+single+cell+spatial+transcriptomics,https://openalex.org/A5049042986,,5,1096,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""High resolution mapping of the tumor microenvironment using integrated single-cell, spatial and in situ analysis"" (Nature Communications, 2023; 719 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Communications, OpenAlex topic: Single-cell and spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Communications; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""High resolution mapping of the tumor microenvironment using integrated single-cell, spatial and in situ analysis"" (Nature Communications, 2023; 719 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Communications, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5002137087,https://openalex.org/A5002137087; https://openalex.org/W4384198561; https://doi.org/10.1038/s41592-023-01938-4,OpenAlex author profile: Stein Aerts; OpenAlex work: SCENIC+: single-cell multiomic inference of enhancers and gene regulatory networks; DOI landing page: SCENIC+: single-cell multiomic inference of enhancers and gene regulatory networks,Stein Aerts,,Center for Human Genetics,,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""SCENIC+: single-cell multiomic inference of enhancers and gene regulatory networks"" (Nature Methods, 2023; 680 OpenAlex citations).",single-cell biology; single-cell multiomics; genomics; spatial transcriptomics; biomedical atlas,,https://orcid.org/0000-0002-8006-0315,https://scholar.google.com/scholar?q=%22Stein+Aerts%22+%22Center+for+Human+Genetics%22+single+cell+spatial+transcriptomics,https://openalex.org/A5002137087,,64,28193,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""SCENIC+: single-cell multiomic inference of enhancers and gene regulatory networks"" (Nature Methods, 2023; 680 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Methods, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell multiomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Methods; OpenAlex topic: Single-cell and spatial transcriptomics; single-cell multiomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""SCENIC+: single-cell multiomic inference of enhancers and gene regulatory networks"" (Nature Methods, 2023; 680 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Methods, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell multiomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5028674815,https://openalex.org/A5028674815; https://openalex.org/W4290989128; https://doi.org/10.1038/s41586-022-05060-x,OpenAlex author profile: Rafael Kramann; OpenAlex work: Spatial multi-omic map of human myocardial infarction; DOI landing page: Spatial multi-omic map of human myocardial infarction,Rafael Kramann,,Erasmus MC,,Netherlands,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Spatial multi-omic map of human myocardial infarction"" (Nature, 2022; 675 OpenAlex citations).",spatial transcriptomics; single-cell multiomics; single-cell biology; biomedical atlas,,https://orcid.org/0000-0003-4048-6351,https://scholar.google.com/scholar?q=%22Rafael+Kramann%22+%22Erasmus+MC%22+single+cell+spatial+transcriptomics,https://openalex.org/A5028674815,,64,15274,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Spatial multi-omic map of human myocardial infarction"" (Nature, 2022; 675 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell multiomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature; OpenAlex topic: Single-cell and spatial transcriptomics; single-cell multiomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Spatial multi-omic map of human myocardial infarction"" (Nature, 2022; 675 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell multiomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5076619069,https://openalex.org/A5076619069; https://openalex.org/W4226192560; https://doi.org/10.1038/s41467-022-29439-6,OpenAlex author profile: Shihua Zhang; OpenAlex work: Deciphering spatial domains from spatially resolved transcriptomics with an adaptive graph attention auto-encoder; DOI landing page: Deciphering spatial domains from spatially resolved transcriptomics with an adaptive graph attention auto-encoder,Shihua Zhang,,Kunming Institute of Zoology,,China,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Deciphering spatial domains from spatially resolved transcriptomics with an adaptive graph attention auto-encoder"" (Nature Communications, 2022; 674 OpenAlex citations).",spatial transcriptomics; single-cell biology; genomics; biomedical atlas; single-cell multiomics,,https://orcid.org/0000-0003-0192-7118,https://scholar.google.com/scholar?q=%22Shihua+Zhang%22+%22Kunming+Institute+of+Zoology%22+single+cell+spatial+transcriptomics,https://openalex.org/A5076619069,,47,9516,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Deciphering spatial domains from spatially resolved transcriptomics with an adaptive graph attention auto-encoder"" (Nature Communications, 2022; 674 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Communications, OpenAlex topic: Single-cell and spatial transcriptomics, spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Communications; OpenAlex topic: Single-cell and spatial transcriptomics; spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Deciphering spatial domains from spatially resolved transcriptomics with an adaptive graph attention auto-encoder"" (Nature Communications, 2022; 674 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Communications, OpenAlex topic: Single-cell and spatial transcriptomics, spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5039227652,https://openalex.org/A5039227652; https://openalex.org/W3150063851; https://doi.org/10.1038/s41593-020-00789-y,OpenAlex author profile: Kiavash Movahedi; OpenAlex work: Single-cell profiling of myeloid cells in glioblastoma across species and disease stage reveals macrophage competition and specialization; DOI landing page: Single-cell profiling of myeloid cells in glioblastoma across species and disease stage reveals macrophage competition and specialization,Kiavash Movahedi,,Vrije Universiteit Brussel,,Belgium,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Single-cell profiling of myeloid cells in glioblastoma across species and disease stage reveals macrophage competition and specialization"" (Nature Neuroscience, 2021; 672 OpenAlex citations).",single-cell biology; biomedical atlas; genomics,,https://orcid.org/0000-0002-0826-4399,https://scholar.google.com/scholar?q=%22Kiavash+Movahedi%22+%22Vrije+Universiteit+Brussel%22+single+cell+spatial+transcriptomics,https://openalex.org/A5039227652,,36,8912,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell profiling of myeloid cells in glioblastoma across species and disease stage reveals macrophage competition and specialization"" (Nature Neuroscience, 2021; 672 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Neuroscience, OpenAlex topic: Single-cell and spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Neuroscience; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell profiling of myeloid cells in glioblastoma across species and disease stage reveals macrophage competition and specialization"" (Nature Neuroscience, 2021; 672 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Neuroscience, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
